Account ID,Month,Service,Usage,Cost,CPU Utilization (%),Memory Usage (%),Network In (GB),Network Out (GB),Instance Hours,Instance Type,Storage Used (GB),Storage Class,Object Count,Invocation Count,Execution Time (ms),Memory Allocation (MB),Query Count,Active Connections,Idle Hours,Storage (GB),DB Engine,Pod Count,Node Count,CPU Requests (%),Memory Requests (%),Data Transfer (GB),Request Count,Read Capacity,Write Capacity,Throttling Events,Billing Mode,Read IOPS,Write IOPS,Snapshot Frequency,Volume Size (GB),Volume Type,ETL Job Runs,Data Processed (GB),Query Execution Time (ms)
ACC0022,2024-04,SQS,1980.61,622.84,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-04,Glue,4809.48,2254.52,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,648.66,543.79,0.0
ACC0022,2024-04,Redshift,3666.93,1383.02,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.82,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,890.38
ACC0022,2024-05,EC2,299.37,27.96,277.47,289.72,559.57,764.88,455.14,c5.xlarge,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,S3,1234.66,270.16,0.0,0.0,0.0,0.0,0.0,N/A,768.11,Hot,834.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,Lambda,488.79,232.88,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,615.79,784.23,256.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,RDS,3602.65,592.91,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,233.26,748.5,820.83,959.04,Aurora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,EKS,205.61,84.96,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,730.33,725.05,868.23,202.86,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,CloudFront,3854.75,538.43,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,579.52,484.6,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,DynamoDB,1485.82,637.46,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,780.89,422.52,28.21,On-Demand,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,EBS,2200.29,87.81,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,738.41,438.91,507.36,494.37,gp3,0.0,0.0,0.0
ACC0022,2024-05,VPC,1104.99,51.4,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,CloudWatch,2815.81,304.5,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,Route 53,1034.1,325.63,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,SNS,2375.78,382.76,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,SQS,3759.52,1859.25,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-05,Glue,4356.5,187.85,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,295.53,440.71,0.0
ACC0022,2024-05,Redshift,1143.35,149.18,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.95,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,73.84
ACC0022,2024-06,EC2,244.97,66.84,157.73,468.27,427.51,330.47,208.77,t3.micro,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,S3,2899.57,939.08,0.0,0.0,0.0,0.0,0.0,N/A,20.5,Cold,771.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,Lambda,986.45,467.7,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,699.66,994.38,1024.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,RDS,3925.49,624.4,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,81.29,919.08,134.26,489.07,SQL Server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,EKS,484.36,184.99,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,91.57,912.17,347.02,454.53,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,CloudFront,214.28,85.9,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,222.09,366.85,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,DynamoDB,1826.56,167.15,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,943.23,111.21,317.17,Provisioned,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,EBS,4543.69,1574.1,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,89.86,559.75,978.96,885.02,st1,0.0,0.0,0.0
ACC0022,2024-06,VPC,4816.62,1747.8,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,CloudWatch,3104.26,1030.69,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,Route 53,2810.8,1363.39,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,SNS,829.97,330.17,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,SQS,260.91,64.17,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-06,Glue,254.3,74.44,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,201.21,438.25,0.0
ACC0022,2024-06,Redshift,898.53,331.95,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.99,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,567.15
ACC0022,2024-07,EC2,3004.61,624.73,221.98,32.62,846.63,600.25,350.62,t3.micro,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,S3,66.8,10.99,0.0,0.0,0.0,0.0,0.0,N/A,49.82,Hot,71.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,Lambda,3255.79,1476.36,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,850.48,841.77,1024.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,RDS,91.59,7.7,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,359.58,21.28,936.47,693.86,PostgreSQL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,EKS,3710.16,682.62,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,923.51,904.61,3.96,219.44,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,CloudFront,2168.97,338.26,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,392.03,485.27,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,DynamoDB,196.23,80.67,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,40.96,228.94,637.53,Provisioned,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,EBS,594.38,44.92,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,75.89,396.93,695.02,465.37,st1,0.0,0.0,0.0
ACC0022,2024-07,VPC,3157.62,340.71,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,CloudWatch,4858.39,810.96,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,Route 53,976.8,459.68,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,SNS,3724.68,124.32,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,SQS,4834.91,1152.49,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-07,Glue,3000.21,724.96,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,348.74,241.03,0.0
ACC0022,2024-07,Redshift,2093.25,1015.3,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.5,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,935.68
ACC0022,2024-08,EC2,1426.37,425.49,344.4,445.81,174.87,377.33,233.95,c5.xlarge,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,S3,4240.91,110.41,0.0,0.0,0.0,0.0,0.0,N/A,200.21,Cold,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,Lambda,2088.68,173.3,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,792.14,808.01,128.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,RDS,2894.12,1062.77,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,477.31,491.66,217.82,259.29,MySQL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,EKS,1409.0,421.42,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,181.18,624.85,248.59,557.89,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,CloudFront,2469.4,78.07,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,974.54,948.56,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,DynamoDB,4632.45,1627.88,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,374.42,1.58,417.99,Provisioned,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,EBS,230.43,24.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,260.64,275.93,806.71,820.27,st1,0.0,0.0,0.0
ACC0022,2024-08,VPC,2314.29,696.64,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,CloudWatch,4401.5,254.64,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,Route 53,4536.62,375.87,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,SNS,1159.37,197.43,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,SQS,88.8,14.97,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-08,Glue,3961.95,994.96,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,38.44,224.46,0.0
ACC0022,2024-08,Redshift,1727.11,665.5,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.76,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,227.08
ACC0022,2024-09,EC2,2756.19,465.06,964.33,925.61,825.94,96.03,666.6,t3.medium,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,S3,4802.73,263.73,0.0,0.0,0.0,0.0,0.0,N/A,835.54,Hot,326.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,Lambda,4643.38,640.26,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,678.62,755.63,512.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,RDS,1760.82,539.25,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,805.82,61.97,561.28,99.34,Aurora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,EKS,324.94,148.41,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,103.29,933.39,583.63,359.73,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,CloudFront,1346.49,147.71,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,756.02,106.3,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,DynamoDB,2145.04,93.07,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,351.12,823.63,470.17,Provisioned,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,EBS,2673.53,860.02,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,675.21,111.33,823.21,120.22,st1,0.0,0.0,0.0
ACC0022,2024-09,VPC,4500.77,359.34,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,CloudWatch,3277.51,1410.86,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,Route 53,3620.93,1385.87,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,SNS,2223.79,539.89,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,SQS,13.54,1.87,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-09,Glue,1949.61,648.08,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,561.38,539.23,0.0
ACC0022,2024-09,Redshift,1676.81,104.36,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,398.16
ACC0022,2024-10,EC2,4669.08,132.65,626.67,804.12,175.39,318.74,922.93,m5.large,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-10,S3,1576.77,668.19,0.0,0.0,0.0,0.0,0.0,N/A,763.15,Hot,703.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-10,Lambda,3853.62,757.01,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,394.36,226.63,256.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-10,RDS,1953.14,239.73,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,597.1,591.64,232.94,236.36,SQL Server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
ACC0022,2024-10,EKS,137.62,51.61,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,686.96,210.36,400.08,310.53,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
